DATE,vols,taux_annulation,taux_retard,jour_annee,fenetre
2015-03-30,16935,0.3483909064068497,14.378038657654452,89,Hors vacances
2015-03-31,16528,0.4537754114230397,11.376224968044312,90,Hors vacances
2015-04-01,16784,0.5243088655862727,14.042783319312582,91,Hors vacances
2015-04-02,16981,0.7714504446145692,21.76652401331431,92,Hors vacances
2015-04-03,16850,0.629080118694362,18.635139179886263,93,Hors vacances
2015-04-04,13615,0.646345941975762,13.403893124121085,94,Hors vacances
2015-04-05,15534,0.4248744689069139,13.119533527696792,95,Hors vacances
2015-04-06,16943,0.33051997875228706,12.385919165580182,96,Hors vacances
2015-04-07,16332,0.4592211609110948,16.02587800369686,97,Hors vacances
2015-04-08,16678,0.7255066554742775,22.845036319612593,98,Hors vacances
2015-04-09,16867,4.91492262998755,31.305768505718234,99,Hors vacances
2015-04-10,16895,1.46197099733649,31.42426071213036,100,Hors vacances
2015-04-11,13426,0.811857589751229,11.609359717101798,101,Hors vacances
2015-04-12,15994,0.3126172314617982,13.40789143000754,102,Hors vacances
2015-04-13,16795,0.9883894016076213,22.633421878773245,103,Hors vacances
2015-04-14,16298,0.5276721070069947,13.75789082807278,104,Hors vacances
2015-04-15,16617,0.403201540590961,13.845037198330612,105,Hors vacances
2015-04-16,16823,1.349343161148428,22.221549636803875,106,Hors vacances
2015-04-17,16881,1.6764409691368993,19.45690386713541,107,Hors vacances
2015-04-18,13413,0.5293372101692388,12.373927442420593,108,Hors vacances
2015-04-19,15988,0.5316487365524143,16.62041125268071,109,Hors vacances
2015-04-20,16796,3.4710645391759942,24.89145267336559,110,Hors vacances
2015-04-21,16354,1.082304023480494,12.79767427475722,111,Hors vacances
2015-04-22,16652,0.5044439106413644,12.688821752265861,112,Hors vacances
2015-04-23,16832,0.21387832699619772,15.602456328623383,113,Hors vacances
2015-04-24,16891,1.3557515836836185,24.903358299106067,114,Hors vacances
2015-04-25,13425,0.6405959031657356,19.87208427389014,115,Hors vacances
2015-04-26,15928,0.4331993972877951,13.875174072667425,116,Hors vacances
2015-04-27,16790,0.9886837403216201,17.01164685293585,117,Hors vacances
2015-04-28,16325,0.3552833078101072,10.470269604825804,118,Hors vacances
2015-04-29,16614,0.2347417840375587,8.108434462355854,119,Hors vacances
2015-04-30,16830,0.24955436720142604,11.50268336314848,120,Hors vacances
2015-05-01,16894,0.33147863146679296,9.598001902949573,121,Hors vacances
2015-05-02,13384,0.41841004184100417,7.645466847090663,122,Hors vacances
2015-05-03,15985,0.4128870816390366,12.938513768389287,123,Hors vacances
2015-05-04,16862,0.5218835250859922,14.188544152744631,124,Hors vacances
2015-05-05,16383,0.4761032777879509,12.406338287679647,125,Hors vacances
2015-05-06,16697,1.317601964424747,14.23266573324405,126,Hors vacances
2015-05-07,16926,0.41947300011816147,14.92261904761905,127,Hors vacances
2015-05-08,16992,0.9887005649717515,22.008113590263694,128,Hors vacances
2015-05-09,13134,1.492310035023603,20.249825432539375,129,Hors vacances
2015-05-10,15743,5.488153465032078,24.91377561371475,130,Hors vacances
2015-05-11,16934,1.7833943545529702,26.84665096333877,131,Hors vacances
2015-05-12,16653,0.7085810364498889,13.526306207900966,132,Hors vacances
2015-05-13,16732,0.3585943103036099,14.490751861638243,133,Hors vacances
2015-05-14,16999,0.31178304606153306,14.549325762952448,134,Hors vacances
2015-05-15,17024,0.3700657894736842,18.387344312614367,135,Hors vacances
2015-05-16,13375,0.1719626168224299,12.671721342241574,136,Hors vacances
2015-05-17,16070,0.6845052893590542,20.564389416127206,137,Hors vacances
2015-05-18,16993,1.6771611840169482,32.09809592672933,138,Hors vacances
2015-05-19,16711,0.9335168451917899,23.627237542331883,139,Hors vacances
2015-05-20,16834,0.39800403944398244,18.465586318244334,140,Hors vacances
2015-05-21,17203,0.6743009940126723,20.464679652663694,141,Hors vacances
2015-05-22,17132,0.29185150595377074,15.00468713381767,142,Hors vacances
2015-05-23,12947,0.7337607167683633,13.273921200750468,143,Hors vacances
2015-05-24,13155,0.25845686050931205,11.13908598458839,144,Hors vacances
2015-05-25,15914,2.4318210380796783,18.340044161579424,145,Hors vacances
2015-05-26,16782,2.9436300798474555,26.48410332836562,146,Hors vacances
2015-05-27,16824,3.132429862101759,28.81241150033861,147,Hors vacances
2015-05-28,17052,0.9793572601454374,21.075486288739516,148,Hors vacances
2015-05-29,17083,1.0536790961774865,18.747036510194405,149,Hors vacances
2015-05-30,13482,1.1867675419077288,16.148036253776436,150,Hors vacances
2015-05-31,16094,2.385982353672176,25.411674248734546,151,Hors vacances
2015-06-01,17002,3.2466768615457005,25.991458206223307,152,Vacances d'été
2015-06-02,16731,1.051939513477975,19.457040933551,153,Vacances d'été
2015-06-03,16773,0.5663864544207953,14.382656737929377,154,Vacances d'été
2015-06-04,17234,0.5106185447371475,14.457831325301203,155,Vacances d'été
2015-06-05,17266,0.6544654233754199,19.329400081780477,156,Vacances d'été
2015-06-06,14241,0.3089670669194579,9.86749365661122,157,Vacances d'été
2015-06-07,16674,1.0735276478349527,19.05919533244196,158,Vacances d'été
2015-06-08,17312,2.7957486136783736,22.54632396891811,159,Vacances d'été
2015-06-09,17119,2.0854021847070507,24.51469439269187,160,Vacances d'été
2015-06-10,17165,1.0544713078939703,23.10644075801405,161,Vacances d'été
2015-06-11,17391,1.437525156690242,25.745241581259148,162,Vacances d'été
2015-06-12,17440,1.5252293577981653,26.883162313432834,163,Vacances d'été
2015-06-13,14782,0.9876877283182249,20.565181518151814,164,Vacances d'été
2015-06-14,16691,1.1623030375651549,24.512247006624932,165,Vacances d'été
2015-06-15,17374,6.59030735581904,32.1105496287978,166,Vacances d'été
2015-06-16,17176,4.96040987424313,31.02685429853131,167,Vacances d'été
2015-06-17,17236,3.8698073799025297,30.463254911472227,168,Vacances d'été
2015-06-18,17432,1.6808168884809547,35.50236994557903,169,Vacances d'été
2015-06-19,17462,0.8876417363417707,22.99270072992701,170,Vacances d'été
2015-06-20,14812,1.7890899270861464,22.373608133342554,171,Vacances d'été
2015-06-21,16739,1.4218292610072287,22.40719363266298,172,Vacances d'été
2015-06-22,17406,3.6654027346891875,23.754629076573885,173,Vacances d'été
2015-06-23,17209,2.5219361961764193,24.271263542227807,174,Vacances d'été
2015-06-24,17259,1.7208413001912046,23.589164785553045,175,Vacances d'été
2015-06-25,17441,1.2097930164554784,24.057209573847054,176,Vacances d'été
2015-06-26,17474,1.0701613826256153,26.94903420991389,177,Vacances d'été
2015-06-27,14848,1.2728987068965518,27.43768830457409,178,Vacances d'été
2015-06-28,16466,0.5708733147090975,22.283440465258646,179,Vacances d'été
2015-06-29,17098,0.5965610012867002,17.567248702218027,180,Vacances d'été
2015-06-30,16644,1.36986301369863,25.710784313725487,181,Vacances d'été
2015-07-01,16991,1.2771467247366253,27.029940119760482,182,Vacances d'été
2015-07-02,17437,0.6537821873028618,23.635311143270624,183,Vacances d'été
2015-07-03,14656,0.4162117903930131,16.64376974859184,184,Vacances d'été
2015-07-04,12634,0.3482665822384043,7.8336249403531095,185,Vacances d'été
2015-07-05,16679,0.4436716829546136,15.535681914315063,186,Vacances d'été
2015-07-06,17432,1.2448370812299219,25.02914432268594,187,Vacances d'été
2015-07-07,17258,1.442809131996755,24.67899634821534,188,Vacances d'été
2015-07-08,17278,1.2212061581201528,30.96037213684272,189,Vacances d'été
2015-07-09,17438,1.4909966739304967,22.67975001460195,190,Vacances d'été
2015-07-10,17471,0.6467861026844485,16.01983737962055,191,Vacances d'été
2015-07-11,14916,0.3553231429337624,11.654870239298955,192,Vacances d'été
2015-07-12,16771,0.35776041977222584,14.70094690159415,193,Vacances d'été
2015-07-13,17390,2.0989074180563545,28.96010387157696,194,Vacances d'été
2015-07-14,17252,2.1446788778112684,30.612488083889417,195,Vacances d'été
2015-07-15,17296,1.4627659574468086,28.983459885808465,196,Vacances d'été
2015-07-16,17419,0.5224180492565589,17.497109826589597,197,Vacances d'été
2015-07-17,17469,0.4751273684813097,18.273555529927343,198,Vacances d'été
2015-07-18,14892,1.8734891216760676,35.83902809415338,199,Vacances d'été
2015-07-19,16765,0.9603340292275574,22.153159133425866,200,Vacances d'été
2015-07-20,17399,0.8046439450543135,16.232069225855163,201,Vacances d'été
2015-07-21,17236,0.9979113483406823,22.49045521292217,202,Vacances d'été
2015-07-22,17288,0.6131420638593243,16.840632106828387,203,Vacances d'été
2015-07-23,17425,0.49928263988522237,21.574748525841137,204,Vacances d'été
2015-07-24,17474,0.8641410094998284,16.865033510515367,205,Vacances d'été
2015-07-25,14874,0.3630496167809601,15.121390410495705,206,Vacances d'été
2015-07-26,16770,0.5008944543828265,15.567424833463361,207,Vacances d'été
2015-07-27,17409,0.5054856683324717,16.256072172102705,208,Vacances d'été
2015-07-28,17241,0.7192158227481005,17.954732027676794,209,Vacances d'été
2015-07-29,17282,0.47448212012498553,19.170501543659345,210,Vacances d'été
2015-07-30,17423,1.6816851288526662,26.370083816892326,211,Vacances d'été
2015-07-31,17453,0.8594510972325674,22.00372352804282,212,Vacances d'été
2015-08-01,14951,1.0969165942077455,21.88305521638855,213,Vacances d'été
2015-08-02,16799,1.976308113578189,18.830851842811814,214,Vacances d'été
2015-08-03,17453,0.9167478370480721,20.028977108084614,215,Vacances d'été
2015-08-04,17308,0.5777675063554426,20.605178935117834,216,Vacances d'été
2015-08-05,17342,0.5939338023296045,17.224352271406996,217,Vacances d'été
2015-08-06,17467,0.5667830766588424,21.883113136791092,218,Vacances d'été
2015-08-07,17517,0.5880002283496033,21.388216303470543,219,Vacances d'été
2015-08-08,14925,0.4154103852596315,14.017117056405418,220,Vacances d'été
2015-08-09,16560,0.6763285024154589,16.15046945494452,221,Vacances d'été
2015-08-10,17254,2.167613307059233,25.378291433337303,222,Vacances d'été
2015-08-11,17044,1.7660173668153016,30.051097084460476,223,Vacances d'été
2015-08-12,17077,0.6441412426070153,14.314361545266882,224,Vacances d'été
2015-08-13,17291,0.7055693713492568,18.60519541305874,225,Vacances d'été
2015-08-14,17315,0.5890846087207624,19.44509209605969,226,Vacances d'été
2015-08-15,14407,3.0818352189907685,22.884102859612476,227,Vacances d'été
2015-08-16,16550,0.6706948640483384,19.125449777398305,228,Vacances d'été
2015-08-17,17179,1.402875603935037,23.71623627189077,229,Vacances d'été
2015-08-18,16468,1.4452271071168326,23.429278861033737,230,Vacances d'été
2015-08-19,16634,1.4548515089575569,25.039774813364335,231,Vacances d'été
2015-08-20,16932,3.638081738719584,34.779131290759196,232,Vacances d'été
2015-08-21,16964,0.6720113180853572,19.19966702342728,233,Vacances d'été
2015-08-22,13468,0.4380754380754381,11.224794622852876,234,Vacances d'été
2015-08-23,15978,0.35048191262986605,21.879727685325264,235,Vacances d'été
2015-08-24,16870,0.6342620035566093,13.746936823859901,236,Vacances d'été
2015-08-25,16446,0.6627751428918885,13.990783410138249,237,Vacances d'été
2015-08-26,16622,0.6076284442305379,11.399246933074213,238,Vacances d'été
2015-08-27,16897,0.514884298987986,12.09739834494255,239,Vacances d'été
2015-08-28,16929,0.3603284305038691,9.26079734219269,240,Vacances d'été
2015-08-29,13238,0.34748451427708116,10.364464692482915,241,Vacances d'été
2015-08-30,15792,0.2026342451874367,11.0038732617944,242,Vacances d'été
2015-08-31,16859,0.8541431876149239,13.338542918970905,243,Vacances d'été
2015-09-01,16253,0.4799114009721282,6.931550934521599,244,Hors vacances
2015-09-02,16408,0.45099951243295955,12.519916656452997,245,Hors vacances
2015-09-03,16835,0.5464805464805464,17.667145938173974,246,Hors vacances
2015-09-04,16789,0.6849723032938233,21.4135464871687,247,Hors vacances
2015-09-05,11986,0.292007341898882,11.28721174004193,248,Hors vacances
2015-09-06,12627,0.11087352498614081,7.075359326610021,249,Hors vacances
2015-09-07,15609,0.1665705682619002,8.446813977389517,250,Hors vacances
2015-09-08,16007,1.6805147747860312,20.239765336054074,251,Hors vacances
2015-09-09,15383,0.42904504973022173,15.909982990972132,252,Hors vacances
2015-09-10,15709,2.215290597746515,27.297703931445017,253,Hors vacances
2015-09-11,15729,0.37510331235297856,14.626980071538068,254,Hors vacances
2015-09-12,12315,0.194884287454324,12.877738861285332,255,Hors vacances
2015-09-13,15619,0.352135219924451,14.07997942651408,256,Hors vacances
2015-09-14,16328,0.2878490935815776,10.258774356137438,257,Hors vacances
2015-09-15,15607,0.28833215864676104,9.035911957780925,258,Hors vacances
2015-09-16,16110,0.39726877715704534,11.199850252698571,259,Hors vacances
2015-09-17,16534,0.6350550381033023,21.13999755889174,260,Hors vacances
2015-09-18,16557,0.9421996738539591,17.03907203907204,261,Hors vacances
2015-09-19,12539,0.3190047053194035,9.514267393395318,262,Hors vacances
2015-09-20,15685,0.14026139623844436,9.664429530201343,263,Hors vacances
2015-09-21,16495,0.38193391936950594,11.26958005729262,264,Hors vacances
2015-09-22,15606,0.262719466871716,7.547291210912367,265,Hors vacances
2015-09-23,15959,0.2005138166551789,7.273869346733669,266,Hors vacances
2015-09-24,16539,0.15115786927867467,9.73998424146918,267,Hors vacances
2015-09-25,16583,0.15678707109690648,13.695731043657034,268,Hors vacances
2015-09-26,12668,0.0947268708556994,8.881683011705157,269,Hors vacances
2015-09-27,15794,0.06331518298087882,11.986301369863012,270,Hors vacances
2015-09-28,16540,0.2720677146311971,11.025438649748041,271,Hors vacances
2015-09-29,15842,0.30930438076000505,12.836937908289464,272,Hors vacances
2015-09-30,16291,0.23325762691056412,13.958500092358845,273,Hors vacances
2015-10-01,16600,0.25301204819277107,18.759446224532976,274,Hors vacances
2015-10-02,16625,0.8481203007518798,21.19941669704703,275,Hors vacances
2015-10-03,12673,0.3156316578552829,12.583201267828843,276,Hors vacances
2015-10-04,15784,0.2914343639128231,13.39268680445151,277,Hors vacances
2015-10-05,16577,0.2895578210773964,12.320552425949483,278,Hors vacances
2015-10-06,16100,0.19254658385093168,8.867854029144352,279,Hors vacances
2015-10-07,16390,0.25015253203172666,8.432849531508358,280,Hors vacances
2015-10-08,16674,0.19191555715485187,10.655195234943745,281,Hors vacances
2015-10-09,16623,0.6136076520483668,19.406795113353187,282,Hors vacances
2015-10-10,12829,0.19487099540104452,11.815764779480762,283,Hors vacances
2015-10-11,15754,0.11425669671194617,11.919140550505372,284,Hors vacances
2015-10-12,16616,0.13240250361097738,7.625482625482626,285,Hors vacances
2015-10-13,16108,0.08691333498882542,6.36154468005721,286,Hors vacances
2015-10-14,16384,0.15869140625,7.7586734381692475,287,Hors vacances
2015-10-15,16676,0.16190933077476613,11.214616262996573,288,Hors vacances
2015-10-16,16582,0.21710288264383065,14.73492880945168,289,Hors vacances
2015-10-17,12722,0.1257663889325578,7.26771653543307,290,Hors vacances
2015-10-18,15828,0.16426585797321203,15.316912556195783,291,Hors vacances
2015-10-19,16593,0.1807991321641656,9.899075361092645,292,Hors vacances
2015-10-20,16095,0.14911463187325258,7.863279790810609,293,Hors vacances
2015-10-21,16389,0.14033803160656538,8.6589616584113,294,Hors vacances
2015-10-22,16596,0.6507592190889371,13.703726291394766,295,Hors vacances
2015-10-23,16589,3.538489360419555,20.651969097418505,296,Hors vacances
2015-10-24,12799,0.937573247909993,13.428120063191153,297,Hors vacances
2015-10-25,15697,0.35038542396636296,11.683738796414852,298,Hors vacances
2015-10-26,16509,0.2846931976497668,11.381322957198444,299,Hors vacances
2015-10-27,15439,0.24612993069499323,8.56028599285018,300,Hors vacances
2015-10-28,15743,1.0607889220605984,17.35972748891317,301,Hors vacances
2015-10-29,16381,0.5249984738416458,12.845278375884343,302,Hors vacances
2015-10-30,16082,1.6042780748663104,14.167620501081013,303,Hors vacances
2015-10-31,11708,1.5203279808677828,15.947712418300652,304,Hors vacances
2015-11-01,15652,0.5494505494505495,14.984867022989246,305,Hors vacances
2015-11-02,16596,1.0424198602072787,19.861545059119035,306,Hors vacances
2015-11-03,15918,0.7161703731624576,8.948035487959443,307,Hors vacances
2015-11-04,16363,1.038929291694677,13.202403816368255,308,Hors vacances
2015-11-05,16619,1.2756483542932788,20.76777077083206,309,Hors vacances
2015-11-06,16600,0.9457831325301205,17.146509221498572,310,Hors vacances
2015-11-07,12793,0.31267099194872194,9.251412429378531,311,Hors vacances
2015-11-08,15679,0.16582690222590726,10.855389336401995,312,Hors vacances
2015-11-09,16470,0.22465088038858533,12.29962820747242,313,Hors vacances
2015-11-10,16026,0.5927867215774367,13.284735750644128,314,Hors vacances
2015-11-11,16308,1.4164827078734363,16.083916083916083,315,Hors vacances
2015-11-12,16599,0.5843725525634075,15.930867192237718,316,Hors vacances
2015-11-13,16572,0.26550808592807146,12.143592227132393,317,Hors vacances
2015-11-14,12793,0.28140389275384975,7.049772334746428,318,Hors vacances
2015-11-15,15691,0.3186540054808489,13.3056,319,Hors vacances
2015-11-16,16489,1.3888046576505548,17.414622118111208,320,Hors vacances
2015-11-17,16075,2.363919129082426,24.076800000000002,321,Hors vacances
2015-11-18,16379,3.351852982477563,26.483265720081135,322,Hors vacances
2015-11-19,16661,1.5965428245603506,19.35799449709569,323,Hors vacances
2015-11-20,16639,0.5949876795480498,18.17851299763679,324,Thanksgiving
2015-11-21,12964,6.988583770441221,23.20756295490672,325,Thanksgiving
2015-11-22,14991,1.7810686411847108,19.142857142857142,326,Thanksgiving
2015-11-23,14808,0.506482982171799,9.937423479798667,327,Thanksgiving
2015-11-24,16083,0.15544363613753653,10.92143791664071,328,Thanksgiving
2015-11-25,16725,0.04783258594917788,7.587280675489551,329,Thanksgiving
2015-11-26,10068,0.12912197059992053,10.04679876530917,330,Thanksgiving
2015-11-27,12813,0.44486068836338094,12.238009262893476,331,Thanksgiving
2015-11-28,16072,0.2986560477849677,15.824326857000063,332,Thanksgiving
2015-11-29,17574,0.3414134516899966,17.32761087267525,333,Thanksgiving
2015-11-30,16952,0.28905143935818783,17.32591189009948,334,Thanksgiving
2015-12-01,15823,0.49295329583517666,16.85000317924588,335,Hors vacances
2015-12-02,15860,0.7187894073139975,20.67803078488742,336,Hors vacances
2015-12-03,16278,0.6327558668141049,15.18454297745851,337,Hors vacances
2015-12-04,16215,0.1541782300339192,8.475624845335313,338,Hors vacances
2015-12-05,12200,0.5081967213114754,7.877588055761775,339,Hors vacances
2015-12-06,15101,0.32448182239586787,11.019430396593027,340,Hors vacances
2015-12-07,16043,1.1095181699183445,13.354430379746834,341,Hors vacances
2015-12-08,15575,0.41091492776886035,7.114726580153658,342,Hors vacances
2015-12-09,15849,0.4353586977096347,8.323802262040921,343,Hors vacances
2015-12-10,16259,0.2829202287963589,12.740191535372258,344,Hors vacances
2015-12-11,16263,0.20291459140380003,12.12289468813622,345,Hors vacances
2015-12-12,12239,1.241931530353787,11.760299625468166,346,Hors vacances
2015-12-13,15116,0.7806297962423923,16.295404374874572,347,Hors vacances
2015-12-14,16056,1.345291479820628,20.03798670465337,348,Hors vacances
2015-12-15,15670,3.369495851946394,14.478470798333223,349,Hors vacances
2015-12-16,16100,0.422360248447205,16.1211742660837,350,Hors vacances
2015-12-17,16579,0.6272995958742987,23.490096001944345,351,Hors vacances
2015-12-18,16710,1.0053859964093357,24.09368758699994,352,Noël / fin d'année
2015-12-19,14724,0.4007063298016843,17.704918032786885,353,Noël / fin d'année
2015-12-20,15865,0.7500787897888433,17.671014953865733,354,Noël / fin d'année
2015-12-21,16306,1.054826444253649,22.240168975585515,355,Noël / fin d'année
2015-12-22,16261,0.8671053440747801,30.54000248849073,356,Noël / fin d'année
2015-12-23,16481,1.286329713002852,37.72162846728857,357,Noël / fin d'année
2015-12-24,13338,2.3091917828759936,26.48996357436255,358,Noël / fin d'année
2015-12-25,12633,1.1240402121428006,17.43428984808295,359,Noël / fin d'année
2015-12-26,15273,2.566620834151771,29.72148810733889,360,Noël / fin d'année
2015-12-27,16509,7.014355805924041,39.84076852217397,361,Noël / fin d'année
2015-12-28,16312,13.34600294261893,36.38435786024646,362,Noël / fin d'année
2015-12-29,16199,4.228656089882091,39.923757834205595,363,Noël / fin d'année
2015-12-30,16260,1.7281672816728166,43.65179132620993,364,Noël / fin d'année
2015-12-31,13133,0.31980507119470036,15.554026152787337,365,Noël / fin d'année
